	class	0.7_0	0.2_0	0.5_0	1_0	0.1_0	0.07_0	0.05_0	0.005_0	0.007_0	0.01_0	0.02_0	0.001_0	0.002_0	Pfam_desc	cor
PF03720	-	-0.025	-0.169	-0.166	-0.037	-0.120	-0.059	0.000	0.000	0.000	0.000	0.000	0.000	0.000	UDP-glucose/GDP-mannose dehydrogenase family, UDP binding domain	-0.132
PF06406	-	-0.057	0.000	-0.032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	StbA protein	-0.133
PF08786	-	-0.131	-0.018	-0.070	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Domain of unknown function (DUF1795)	-0.133
PF11171	-	-0.048	0.000	-0.079	-0.178	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function (DUF2958)	-0.135
PF13581	-	-0.038	-0.020	-0.039	-0.016	-0.048	-0.017	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Histidine kinase-like ATPase domain	-0.135
PF01513	-	0.000	0.000	0.000	-0.016	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	ATP-NAD kinase	-0.138
PF05199	-	-0.005	0.000	-0.018	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	GMC oxidoreductase	-0.139
PF00984	-	-0.072	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	UDP-glucose/GDP-mannose dehydrogenase family, central domain	-0.144
PF14759	-	-0.149	-0.137	-0.143	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Reductase C-terminal	-0.146
PF00227	-	0.000	0.000	0.000	-0.115	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Proteasome subunit	-0.146
PF00732	-	-0.032	-0.086	-0.054	0.000	-0.020	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	GMC oxidoreductase	-0.150
PF08816	-	-0.144	-0.175	-0.050	-0.209	-0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Inhibitor of vertebrate lysozyme (Ivy)	-0.156
PF00933	-	-0.049	0.000	-0.072	-0.066	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Glycosyl hydrolase family 3 N terminal domain	-0.159
PF13618	-	-0.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Gluconate 2-dehydrogenase subunit 3	-0.161
PF02498	-	-0.172	-0.079	-0.171	-0.169	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	BRO family, N-terminal domain	-0.163
PF11391	-	-0.051	0.000	-0.047	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function (DUF2798)	-0.167
PF02900	+	0.110	0.041	0.101	0.112	0.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Catalytic LigB subunit of aromatic ring-opening dioxygenase	-0.169
PF14720	+	0.160	0.000	0.104	0.180	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	NiFe/NiFeSe hydrogenase small subunit C-terminal	-0.170
PF04014	-	0.000	-0.009	0.000	0.000	-0.025	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Antidote-toxin recognition MazE	-0.174
PF00023	-	-0.046	0.000	0.000	-0.066	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ankyrin repeat	-0.180
PF11638	+	0.000	0.000	0.030	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	DnaA N-terminal domain	-0.180
PF00543	-	-0.132	0.000	-0.162	-0.169	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Nitrogen regulatory protein P-II	-0.181
PF12837	-	0.000	-0.038	-0.017	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4Fe-4S binding domain	-0.182
PF03527	-	0.000	0.000	0.000	0.000	-0.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	RHS protein	-0.191
PF05284	-	-0.040	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function (DUF736)	-0.193
PF13089	-	0.000	0.000	0.000	-0.042	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Polyphosphate kinase N-terminal domain	-0.206
PF01925	-	0.000	0.000	0.000	-0.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Sulfite exporter TauE/SafE	-0.210
PF06969	-	-0.046	-0.125	-0.062	0.000	-0.171	-0.153	-0.072	0.000	0.000	0.000	0.000	0.000	0.000	HemN C-terminal domain	-0.213
PF05726	+	0.089	0.150	0.124	0.152	0.097	0.027	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Pirin C-terminal cupin domain	-0.216
PF00565	-	-0.001	-0.017	-0.075	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Staphylococcal nuclease homologue	-0.218
PF02503	-	0.000	0.000	0.000	-0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Polyphosphate kinase middle domain	-0.219
PF05573	-	-0.014	0.000	0.000	-0.048	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	NosL	-0.221
PF05962	-	-0.028	0.000	-0.047	0.000	-0.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	HutD	-0.223
PF13905	-	-0.106	0.000	-0.061	-0.086	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Thioredoxin-like	-0.228
PF04264	-	0.000	0.000	-0.008	0.000	-0.027	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	YceI-like domain	-0.228
PF02416	-	-0.027	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	mttA/Hcf106 family	-0.229
PF03625	-	0.000	0.000	0.000	-0.054	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Domain of unknown function DUF302	-0.230
PF01326	-	-0.112	-0.074	-0.133	-0.123	-0.048	-0.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Pyruvate phosphate dikinase, PEP/pyruvate binding domain	-0.230
PF14497	-	-0.242	-0.166	-0.204	-0.282	-0.213	-0.166	-0.065	0.000	0.000	0.000	0.000	0.000	0.000	Glutathione S-transferase, C-terminal domain	-0.233
PF13857	-	-0.065	-0.052	-0.081	-0.113	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ankyrin repeats (many copies)	-0.234
PF07498	-	0.000	0.000	-0.001	-0.034	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Rho termination factor, N-terminal domain	-0.238
PF01551	-	0.000	0.000	-0.001	-0.066	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Peptidase family M23	-0.239
PF06277	-	-0.035	-0.049	-0.032	-0.094	-0.049	-0.029	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ethanolamine utilisation protein EutA	-0.257
PF04963	-	-0.006	0.000	0.000	-0.111	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Sigma-54 factor, core binding domain	-0.263
PF00309	-	-0.068	0.000	-0.072	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Sigma-54 factor, Activator interacting domain (AID)	-0.264
PF03971	-	-0.193	-0.131	-0.137	-0.244	-0.058	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Monomeric isocitrate dehydrogenase	-0.264
PF01804	-	-0.054	0.000	-0.063	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Penicillin amidase	-0.267
PF01124	+	0.080	0.000	0.007	0.044	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	MAPEG family	-0.270
PF13766	-	-0.083	-0.088	-0.068	-0.072	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2-enoyl-CoA Hydratase C-terminal region	-0.275
PF07497	-	-0.129	-0.068	-0.208	-0.019	-0.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Rho termination factor, RNA-binding domain	-0.282
PF01627	-	-0.056	-0.042	-0.059	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Hpt domain	-0.284
PF04115	-	-0.044	-0.022	-0.030	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ureidoglycolate hydrolase	-0.288
PF13362	-	-0.111	-0.015	-0.117	-0.114	0.000	0.000	-0.001	0.000	0.000	0.000	0.000	0.000	0.000	Toprim domain	-0.293
PF06968	-	-0.163	-0.158	-0.241	-0.290	-0.076	-0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Biotin and Thiamin Synthesis associated domain	-0.297
PF10135	-	-0.029	0.000	0.000	-0.033	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Rod binding protein	-0.300
PF00529	-	-0.125	-0.081	-0.162	-0.065	-0.054	-0.063	-0.041	0.000	0.000	0.000	0.000	0.000	0.000	HlyD family secretion protein	-0.306
PF03176	-	-0.075	-0.085	-0.020	-0.004	-0.043	-0.023	0.000	0.000	0.000	0.000	0.000	0.000	0.000	MMPL family	-0.325
PF05658	-	0.000	0.000	0.000	-0.039	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Head domain of trimeric autotransporter adhesin	-0.340
PF14532	-	0.000	-0.005	-0.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Sigma-54 interaction domain	-0.358
PF10588	-	-0.168	-0.004	-0.020	-0.068	-0.020	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	NADH-ubiquinone oxidoreductase-G iron-sulfur binding region	-0.364
PF02550	-	-0.160	-0.084	-0.131	-0.136	-0.094	-0.083	-0.043	0.000	0.000	0.000	0.000	0.000	0.000	Acetyl-CoA hydrolase/transferase N-terminal domain	-0.365
PF13510	-	-0.029	-0.117	-0.138	-0.116	-0.020	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2Fe-2S iron-sulfur cluster binding domain	-0.366
PF01258	-	-0.077	-0.033	-0.038	-0.167	-0.040	-0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Prokaryotic dksA/traR C4-type zinc finger	-0.377
PF03572	-	-0.157	-0.235	-0.155	-0.146	-0.222	-0.231	-0.217	0.000	0.000	0.000	0.000	0.000	0.000	Peptidase family S41	-0.381
